Name	Address	Lat	Long
Pheasant Ridge Golf Course Restaurant	6065 Rittman Road Gibsonia, PA 15044	40.671937	-79.879707
Phillippi&#39;s Family Dining &amp; Pizzeria	2105 Freeport Road Natrona Heights, PA 15065	40.6271624	-79.7211095
Phoenix BIG Cinemas Chartiers 18	1025 Washington Pike Bridgeville, PA 15017	40.3671632	-80.110119
Phoenix Big Cinemas Stadium 18	1701 Lincoln Highway North Versailles, PA 15137	40.3718575	-79.7866694
Piacquadios	300 Mt Lebanon  Boulevard Pittsburgh, PA 15234		
Piccolina&#39;s	1580 McLaughlin Run Rd Pittsburgh, PA 15241		
Pido&#39;s Pub	1129 Ravine St Homestead, PA 15120		
Pig Iron Public House	926 Sheraton Drive Mars, PA 16046	40.6712353	-80.0970013
Pin High Pub at Hickory Heights	116 Hickory Heights Drive Bridgeville, PA 15017	40.3409755	-80.1410212
Pino&#39;s Mercato	6738 Reynolds St Pittsburgh, PA 15206	40.4502737	-79.9144887
Pints on Penn	3523 Penn Avenue Pittsburgh, PA 15201	40.4643251	-79.9641145
Piper&#39;s Pub	1828 E Carson St Pittsburgh, PA 15203	40.4284268	-79.9794308
Pirata @ Tower Two-Sixty	274 Forbes  Avenue Pittsburgh, PA 15222	40.4401745	-80.0010634
Pisa Caf&#233; &amp; Pub	22 Rich Hill  Road Cheswick, PA 15024	40.5550818	-79.8386369
Pisci&#39;s	4501 Main St Homestead, PA 15120	40.3793578	-79.9072143
Pitcairn Grill	422 Broadway Ave Pitcairn, PA 15140	40.4015272	-79.7794481
Pitt&#39;s Dogg&#39;n It	5857 Ellsworth Avenue Pittsburgh, PA 15232	40.4574318	-79.9288755
Pitt&#39;s Dogg&#39;n It	260 Atwood Street Pittsburgh, PA 15213	40.4396266	-79.9561711
Pittsburgerz Smokehouse Sports Bar &amp; Grille	415 Noblestown Road Carnegie, PA 15106	40.4131654	-80.0746762
Pittsburgh Airport Marriott / Runner Stone Mill House 	777 Aten  Road Coraopolis, PA 15108	40.460122	-80.193148
Pittsburgh Athletic Assoc Restaurant	4215 5th Ave Pittsburgh, PA 15213	40.444954	-79.954564
Pittsburgh Bottleshop Cafe	1597 Washington Pike Bridgeville, PA 15017	40.3826179	-80.0951259
Pittsburgh Field Club Restaurant	121 Field Club Road Pittsburgh, PA 15238	40.5130625	-79.889862
Pittsburgh Golf Club Cafe	5280 Northumberland St Pittsburgh, PA 15217	40.4402289	-79.9394109
Pittsburgh Golf Club Restaurant	5280 Northumberland St Pittsburgh, PA 15217	40.4402289	-79.9394109
Pittsburgh North Golf Club	3800 Bakerstown Rd Bakerstown, PA 15007	40.6561922	-79.9546123
Pizza Hut  #023988	50 Towne Square Way Pittsburgh, PA 15227		
Pizza Hut #023981	1112 Washington Pike Bridgeville, PA 15017	40.3672843	-80.1040872
Pizza Hut #023984	3036 Freeport Road Natrona Heights, PA 15065	40.6420742	-79.7100372
Pizza Hut #023985	1235 Long Run Rd Mc Keesport, PA 15131	40.336934	-79.8100027
Pizza Hut #023986	271 I/2 Clairton Blvd West Mifflin, PA 15122		
Pizza Hut #023990	7 Poplar Street Pittsburgh, PA 15221	40.4231341	-80.0498267
Pizza Hut #024000	8609 University Blvd Coraopolis, PA 15108		
Pizza Hut #024028	7301 Saltsburg Rd Pittsburgh, PA 15235	40.4773799	-79.7875682
Pizza Milano	1304 5th Ave Pittsburgh, PA 15219	40.4384661	-79.9880046
Pizza Roma	8360 Perry Hwy Pittsburgh, PA 15237	40.5584721	-80.0396152
Pizzeria Uno Chicago Bar and Grill	205 E Waterfront Dr Homestead, PA 15120	40.4115287	-79.9146958
Playdate 4 Kids @ Motel 6 	2898 Banksville Road Pittsburgh, PA 15216	40.404311	-80.04137
Plaza Azteca	1000 Sutherland Drive Pittsburgh, PA 15205	40.4565635	-80.1683987
Pleasant Bar	32 Old Clairton Blvd Pittsburgh, PA 15236	40.339601	-79.9644629
Pleasure Bar Restaurant	4729 Liberty Ave Pittsburgh, PA 15224	40.461721	-79.9486953
Plum Pan-Asian Kitchen	5996 Centre Avenue Pittsburgh, PA 15206	40.4595929	-79.9253253
Point Brugge Cafe	401 Hastings St Pittsburgh, PA 15206	40.4500419	-79.9139009
Polish White Eagles	322 1st  Ave Carnegie, PA 15106	40.402338	-80.090039
Pollock Cafe	4602 Liberty Ave Pittsburgh, PA 15224	40.4623546	-79.9508392
Pomodoro	2572 Brandt School Rd Wexford, PA 15090	40.6135085	-80.0893598
Poor Harry&#39;s Bar	1811 Leechburg Rd Pittsburgh, PA 15235	40.4932556	-79.7902046
Poor Richard&#39;s Wexford Alehouse &amp; Grill	10501 Perry  Highway Wexford, PA 15090	40.6091423	-80.0533583
Pope&#39;s Place 	3055 Brereton Avenue Pittsburgh, PA 15219	40.4568195	-79.9677159
Pork &amp; Beans	136 6th Street Pittsburgh, PA 15222	40.443036	-80.002605
Porky&#39;s	34 Bridge Street Pittsburgh, PA 15223	40.4971064	-79.9427401
Poros	2 PPG Place Pittsburgh, PA 15222	40.4404911	-80.0033204
Port Vue Pub	305 Laredo St Mc Keesport, PA 15133	40.3365387	-79.8675477
Portogallo Peppers N&#39;AT	28 Braddock Avenue Braddock, PA 15104	40.406529	-79.8744912
Praha Hotel Bar	400 Corbet Street Tarentum, PA 15084	40.6024793	-79.7519093
Pregame	1501 Sarah  Street Pittsburgh, PA 15203	40.4276386	-79.9834519
Pressley #1	6957 Hamilton Ave Pittsburgh, PA 15208	40.4558548	-79.902302
Presto Hotel Bar	5224 Thoms Run Road Presto, PA 15142	40.3723476	-80.1202273
Price&#39;s Corner Tavern	351 Pittsburgh Street Springdale, PA 15144	40.5413683	-79.7887299
Primanti Bros	1539 Washington Rd Pittsburgh, PA 15228	40.3560903	-80.0502853
Primanti Bros Bar &amp; Restaurant	46 18th Street Pittsburgh, PA 15222	40.4507144	-79.9855139
Primanti Bros Moon Twp	8651 University Boulevard Coraopolis, PA 15108		
Primanti Bros Restaurant	6 Anchor Drive Pittsburgh, PA 15238	40.5390258	-79.8390136
Primanti Bros Restaurant &amp; Bar	3847 Northern Pike Monroeville, PA 15146	40.4385397	-79.7769164
Primanti Bros Resturant	921 E Pittsburgh / McKeesport Blvd North Versailles, PA 15137	40.3829112	-79.8283945
Primanti Brothers	1832 E Carson St Pittsburgh, PA 15203	40.4285173	-79.9792869
Primanti Brothers	4501 Steubenville Pike Pittsburgh, PA 15205	40.4444173	-80.0994542
Primanti Brothers Bar &amp; Grill	2 Market  Place Pittsburgh, PA 15222	40.440691	-80.0025688
Primanti Brothers Restaurant	830 Clairton Blvd Pittsburgh, PA 15236	40.323927	-79.9438113
Primanti Brothers Restaurant	3803 Forbes Ave Pittsburgh, PA 15213	40.4417769	-79.9569556
Prince Of India	3614 5th Ave Pittsburgh, PA 15213	40.4414341	-79.9584468
Priors Tap &amp; Tavern	540 Weyman Road Pittsburgh, PA 15236	40.359369	-80.0010364
Proper Brick Oven &amp; Tap Room	139 7th Street Pittsburgh, PA 15222	40.443577	-80.000162
Providence Point Bar	500 Providence Point Boulevard Pittsburgh, PA 15243	40.377073	-80.0877584
Pub in the Park	7034 Blackhawk St Pittsburgh, PA 15218	40.4213659	-79.8975593
Pugliano&#39;s Italian Grill	1808 Golden Mile Hwy Pittsburgh, PA 15239		
Puzzlers Restaurant  &amp; Lounge	2714 Walnut Street Mc Keesport, PA 15132	40.332814	-79.847123
Qdoba Mexican Grill	3712 Forbes  Avenue Pittsburgh, PA 15213	40.4412313	-79.9570234
Quaker Steak &amp; Lube	&nbsp; Pgh Intl Airport / NE-09B Pittsburgh, PA 15231		
Quaker Steak &amp; Lube	110 Andrew Drive Pittsburgh, PA 15275	40.4505032	-80.1756893
R Bar	2883 Liberty Avenue Pittsburgh, PA 15216	40.4572267	-79.9736321
R Time at Rene&#39;s	1030 5th Ave East Mc Keesport, PA 15035	40.3830004	-79.8102683
Railyard Grill &amp; Tap Room	413 Railroad  Street Bridgeville, PA 15017	40.358572	-80.1097255
Ralph&#39;s Bar	1 Amanda Avenue Pittsburgh, PA 15210	40.4183878	-79.988571
Randy&#39;s Beer Barrel Pub	3619 Main St Homestead, PA 15120	40.3846325	-79.9036343
Real Luck Cafe	1519 Penn Avenue Pittsburgh, PA 15222	40.4486631	-79.9881646
Recovery Room	627 E North Ave Pittsburgh, PA 15212	40.4567312	-79.9988965
Red &amp; Irene&#39;s Tavern	136 20th  Street Pittsburgh, PA 15203	40.4508925	-79.9837221
Red Lobster #193	259 Clairton Blvd Pittsburgh, PA 15236	40.3384315	-79.951869
Red Lobster #229	4766 McKnight Rd Pittsburgh, PA 15237	40.5193594	-80.004266
Red Lobster #230	3941 Wm Penn  Highway Monroeville, PA 15146		
Red Lobster #6305	6150 Robinson Center Drive Pittsburgh, PA 15205		
Red Orchid	5439 Babcock  Boulevard Pittsburgh, PA 15237	40.5430485	-80.0288943
Red Robin Gourmet Burgers	200 Mall Circle  Drive Monroeville, PA 15146	40.4291832	-79.7954593
Red Robin Gourmet Burgers #307	175 E Waterfront Dr Homestead, PA 15120	40.409918	-79.9167901
Red Robin Gourmet Burgers #443	301 South Hills Village Pittsburgh, PA 15241	40.3426227	-80.0561704
Red Robin Gourmet Burgers #470	1020 Pittsburgh Mills Boulevard Tarentum, PA 15084	40.5702829	-79.7992607
Red Robin Gourmet Burgers #472	1230 Settlers Ridge Center Drive Pittsburgh, PA 15205		
Red Star Kombucha Bar	433 Market Street Rear Pittsburgh, PA 15222		
Red&#39;s Pizza &amp; Wings	304 E Warrington  Avenue Pittsburgh, PA 15210	40.4208245	-80.002076
Redbeard&#39;s Bar &amp; Grill	201 Shiloh  Street Pittsburgh, PA 15211	40.430555	-80.0072245
Redbeard&#39;s On Sixth	144 6th Street Pittsburgh, PA 15222	40.4428606	-80.0025287
Redfin Blues	100 Waterfront Dr Pittsburgh, PA 15222	40.4633812	-79.9775303
Redstone Tavern	19 Foster  Avenue Pittsburgh, PA 15205	40.4407574	-80.0687071
Reflections Lounge AMF Bowling City Mt Leb 	1601 Washington Rd Pittsburgh, PA 15228	40.353583	-80.0492831
Regina Elena	615 Main St Pittsburgh, PA 15215	40.494418	-79.93531
Remedy Restaurant &amp; Lounge	5121 Butler St Pittsburgh, PA 15201	40.4790048	-79.9555297
Renaissance Pittsburgh / Braddock&#39;s American Brasserie	107 6th Street Pittsburgh, PA 15222	40.4438021	-80.0022338
Restaurant Depot #449	100 35th  Street Pittsburgh, PA 15201	40.4642665	-79.9654658
Revel &amp; Roost @ Tower Two-Sixty	250 Forbes Avenue Pittsburgh, PA 15222	40.4402813	-80.0014158
Rex Theatre	1602 Carson  Street Pittsburgh, PA 15203	40.428708	-79.9824275
Rey Azteca Mexican	3448 Wm Penn Highway Pittsburgh, PA 15235		
Rialto Pizza	623 Greenfield Ave Pittsburgh, PA 15207	40.4263908	-79.9387555
Rich&#39;s Parkside Den	1907 Donner St Mc Keesport, PA 15135	40.310637	-79.827454
Rico&#39;s	1 Rico Ln Pittsburgh, PA 15237	40.5149179	-80.0023519
Riggs Lounge &amp; Restaurant	1206 Brighton Road Pittsburgh, PA 15233	40.4547842	-80.0148094
Riley&#39;s Pour House	215 Main Street Carnegie, PA 15106	40.4085892	-80.0852276
Rivers Casino / 44Six Club	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Andrews Steak and Seafood	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Casino Service Bar #1	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Casino Service Bar #2	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Casino Service Bar #3	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Drum Bar	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Grand View Buffet Ser #1	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Grand View Buffet Ser #2	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Grand View Restaurant Serv Kit&amp;Bar	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Levels Bar	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Spiral Bar	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivers Casino / Wheelhouse	777 Casino Dr Pittsburgh, PA 15212	40.4474198	-80.0223528
Rivertowne Inn	500 Jones Street Verona, PA 15147	40.5020089	-79.8438008
Rivertowne North Shore	337 North Shore  Drive Pittsburgh, PA 15212	40.4459861	-80.0108802
Rivertowne Pour House	312 Center Rd Monroeville, PA 15146	40.4464045	-79.7642468
Riverview Golf Course	97 Golf Course Dr Elizabeth, PA 15037		
RoadRunner&#39;s Lounge	2401 Saw Mill Run  Boulevard Pittsburgh, PA 15234	40.3848298	-79.994741
Roasted Barrelhouse &amp; Eatery	3705 Butler Street Pittsburgh, PA 15201	40.466497	-79.9648206
Robert Morris University Island Sports Ctr Cafe	7600 Grand Ave Pittsburgh, PA 15225	40.5191741	-80.1523447
Robinson&#39;s Bar &amp; Grill	3184 McClure  Street Pittsburgh, PA 15212	40.4737827	-80.0349702
Roccos Inn	7105 Harrison St Pittsburgh, PA 15218	40.4857654	-79.9470022
Rock &#39;n&#39; Joe&#39;s Coffee Bar	524 Penn Avenue Pittsburgh, PA 15222	40.442327	-80.002868
Rock Bottom Brewery / Sing Sing Piano Bar	171 E Bridge  Street Homestead, PA 15120		
Rock Room	1054 Herron Ave Pittsburgh, PA 15219	40.4579648	-79.9637577
Rock Run Inn	800 Rock Run Rd Elizabeth, PA 15037	40.2678354	-79.8125871
Rockefeller&#39;s Grille	1833 McKees Rocks Rd Mc Kees Rocks, PA 15136	40.4680611	-80.0948826
Rocks Landing Bar &amp; Grille	506 Chartiers  Avenue Mc Kees Rocks, PA 15136	40.465097	-80.058908
Rockwell&#39;s Red Lion	201 2nd St Elizabeth, PA 15037	40.2720803	-79.8874215
Rocky&#39;s Lounge	1201 Washington Avenue Extension Carnegie, PA 15106		
Rocky&#39;s Rt 8	602 Willruth Dr Allison Park, PA 15101		
Rodi Lounge	604 Tulip Road Pittsburgh, PA 15235	40.449625	-79.827607
Roland&#39;s Seafood Grill	1904 Penn Avenue Pittsburgh, PA 15222	40.4506464	-79.9842605
Roma Italian Restaurant	928 Route 910 Indianola, PA 15051	40.5809904	-79.866275
Roman Bistro &amp; Blvd Bottle Shop	2104 Ardmore Boulevard Pittsburgh, PA 15221	40.4194553	-79.8502569
Ron&#39;s Bar	3000 Shadeland  Avenue Pittsburgh, PA 15212	40.47168	-80.030552
Rookies&#39; Bar	3619 Brownsville Rd Pittsburgh, PA 15227	40.3733382	-79.9754648
Rooster&#39;s Roadhouse Restaurant	5021 Thoms Run Road Oakdale, PA 15071	40.3788716	-80.146341
Rose Ridge Golf Course	4769 Route  910 Allison Park, PA 15101		
Rosecliff Tavern	4040 Monroeville Blvd Monroeville, PA 15146	40.4349945	-79.7690818
Rosing Lounge	7217 Frankstown Ave Pittsburgh, PA 15208	40.457444	-79.895374
Roundabout Brewery	4901 Butler Street Pittsburgh, PA 15201	40.4772547	-79.9570726
Row House Cinema / Atlas Bottle Works	4115 Butler Street Pittsburgh, PA 15201	40.4699387	-79.9610646
Royal Lounge	600 Weyman Rd Pittsburgh, PA 15236	40.3588798	-80.000411
Royal Place	2660 Library Rd Pittsburgh, PA 15234	40.3793534	-80.0016027
Rudy&#39;s Grill	107 Island Ave Mc Kees Rocks, PA 15136	40.4661211	-80.0608335
Rugger&#39;s Pub	40 S 22nd St Pittsburgh, PA 15203	40.4301186	-79.9745694
Rullo&#39;s Bar &amp; Grill	65 Station St Pittsburgh, PA 15205	40.434657	-80.067023
Rum Runners	3385 Babcock  Boulevard Pittsburgh, PA 15237	40.5368264	-80.0221225
Rumerz Restaurant &amp; Pizza	1216 Woods Run  Avenue Pittsburgh, PA 15212	40.4765767	-80.0306048
Rumfish Grille 	1155 Washington Pike Bridgeville, PA 15017	40.3692707	-80.1055518
Rupe&#39;s Roadhouse	325 Camp Horne Road Pittsburgh, PA 15202	40.51864	-80.090051
Rustic Lantern	623 Butler Street Pittsburgh, PA 15223	40.502756	-79.947205
Rusty Barrel Saloon	149 18th Street Pittsburgh, PA 15203	40.4504201	-79.9849843
Ruth &amp; Herb&#39;s Hotel Restaurant	370 Rochester Rd Pittsburgh, PA 15237	40.531447	-80.0447076
Ruth&#39;s Chris Steak House	6 PPG Pl Pittsburgh, PA 15222	40.4394399	-80.0038532
Ryan&#39;s Pub	607 Braddock Avenue Pittsburgh, PA 15221	40.403264	-79.868095
SMOKE BarBeque Taqueria	4115 Butler Street Pittsburgh, PA 15201	40.4699387	-79.9610646
Safari Club	704 W Grant St Duquesne, PA 15110	40.372105	-79.852418
Saga Hibachi Steakhouse	1040 Settlers Ridge Center Drive Pittsburgh, PA 15205		
Saga Steakhouse &amp; Sushi	710 Mall Circle Drive Monroeville, PA 15146	40.4293997	-79.7907405
Sake Asian Cusine &amp; Sushi Bar	2773 Sidney Street Pittsburgh, PA 15203	40.4272376	-79.9650002
Sakura Teppanyaki &amp; Sushi	5882 Forbes Ave Pittsburgh, PA 15217	40.4377949	-79.919667
Sal&#39;s Scotch Bottom Deli	4901 2nd Ave Pittsburgh, PA 15207	40.6720719	-79.9878565
Salonika Gyro&#39;s	133 6th Street Pittsburgh, PA 15222	40.4430735	-80.0019771
Salvatore&#39;s Pizza House	612 Penn Ave Pittsburgh, PA 15221	40.4435718	-79.885566
Sam&#39;s Bar	3011 W Liberty  Avenue Pittsburgh, PA 15216	40.3928759	-80.0370551
Sammy&#39;s	217 9th Street Pittsburgh, PA 15222	40.4431975	-79.9979013
Sanremo	10 Market St Pittsburgh, PA 15222	40.4380682	-80.0043036
Sapporo Japanese Steak &amp; Seafood	4260 Steubenville Pike Pittsburgh, PA 15205	40.4399653	-80.0909413
Satalio&#39;s	27 Bailey Ave Pittsburgh, PA 15211	40.42722	-80.0042252
Sauce	500 Washington  Pike Bridgeville, PA 15017	40.3583782	-80.1122898
Savoy	2623 Penn Avenue Pittsburgh, PA 15222	40.4554975	-79.9780389
Saxon Inn	1210 Saxonburg Boulevard Natrona Heights, PA 15065	40.638042	-79.715157
Sciulli&#39;s Bar &amp; Grill	1562 Island  Avenue Mc Kees Rocks, PA 15136	40.4889551	-80.0790173
Scoglio / Green Tree	661 Andersen Drive / 7 Foster Plaza Pittsburgh, PA 15220		
Scoreboard Lounge	6179 (Route 8) Wm Flynn  Highway Valencia, PA 16059		
Scotty&#39;s	1212 Crawford Avenue Duquesne, PA 15110	40.362755	-79.853568
Scotty&#39;s Bar &amp; Lounge	1200 5th St West Elizabeth, PA 15088	40.268164	-79.9042708
Scratch Food &amp; Beverage	1720 Lowrie Street Pittsburgh, PA 15212	40.4645022	-79.9823262
Seasons	1200 Stayton Street Pittsburgh, PA 15212	40.46962	-80.0273396
Secrets Bar &amp; Grill	633 McGowan Avenue West Mifflin, PA 15122		
Segneri&#39;s Italian Restaurant	314 Mill St Coraopolis, PA 15108	40.5185785	-80.1638635
Senor Frog Tavern &amp; Restaurant	2506 W Liberty Ave Pittsburgh, PA 15226	40.399096	-80.025575
Senti 	3473 Butler Street Pittsburgh, PA 15201	40.463919	-79.9663689
Sesame Inn	711 Browns Ln Pittsburgh, PA 15237	40.5465182	-80.0194404
Sesame Inn	715 Washington Rd Pittsburgh, PA 15228	40.3795795	-80.0447734
Settle Inn	297 Mahoney Road Coraopolis, PA 15108	40.4515042	-80.2061792
Seven	130 7th Street Pittsburgh, PA 15222	40.4436301	-80.0007491
Seviche	930 Penn Avenue Pittsburgh, PA 15222	40.4438779	-79.9968621
Sewickley Hotel	509 Beaver  Street Sewickley, PA 15143	40.5401276	-80.1799108
Sewickley Hts Golf Club	126 Backbone Rd Sewickley, PA 15143	40.582518	-80.1704181
Sewickley Pizza Roma	426 Beaver St Sewickley, PA 15143	40.5404595	-80.1809695
Sewickley Speakeasy	17 Ohio River Blvd Sewickley, PA 15143	40.5262515	-80.1573781
Shady Grove Restaurant &amp; Bar	5500 Walnut St Pittsburgh, PA 15232	40.4509561	-79.93355
Shadyside Hideaway Bar	227 Greenbriar Way Pittsburgh, PA 15232	40.4579643	-79.9256011
Shale&#39;s 	1208 5th Ave Pittsburgh, PA 15219	40.4384767	-79.9885323
Shamrock Inn	917 Western Avenue Pittsburgh, PA 15233	40.4515892	-80.0171568
Shannopin Country Club Restaurant	1 Windmere Rd Pittsburgh, PA 15202	40.5146499	-80.069086
Shar-Wood Lounge	470 Broadway Ave Pitcairn, PA 15140	40.4017937	-79.7784087
Sharp Edge Beer Emporium 	302 S Saint Clair Street Pittsburgh, PA 15206	40.4599557	-79.930726
Sharp Edge Bistro	510 Beaver St / Rear Sewickley, PA 15143		
Sharp Edge Bistro	922 Penn Avenue Pittsburgh, PA 15222	40.4437926	-79.9971759
Sharp Edge Creekhouse	288 W   Steuben St Pittsburgh, PA 15205	40.4402786	-80.0808277
Sharpsburg Veterans Assoc	1017 Main St Pittsburgh, PA 15215	40.4943246	-79.9320463
Sharpsburger	401 S Main Street Pittsburgh, PA 15215	40.4415901	-80.0328907
Shawn Ryans Pub	2907 Brownsville Rd Pittsburgh, PA 15227	40.3826058	-79.9765224
Shelby&#39;s Station	820 McLaughlin Run Road Bridgeville, PA 15017	40.356821	-80.1058717
Shenanigans	2310 Babcock Blvd Pittsburgh, PA 15237	40.5137375	-80.0007812
Sheraton Pittsburgh Airport Restaurant	1160 Thorn Run Rd Extension Coraopolis, PA 15108		
Sheraton Station Sq / Bar	300 W Station Sq Dr Pittsburgh, PA 15219		
Sheraton Station Sq / Main Kitchen-Banquet	300 W Station Sq Dr Pittsburgh, PA 15219		
Sheraton Station Sq / Trackside Restaurant	300 W Station Sq Dr Pittsburgh, PA 15219		
Shiek&#39;s Place	2239 Main St Pittsburgh, PA 15235	40.4679969	-79.792429
Shiloh Grill	123 Shiloh St Pittsburgh, PA 15211	40.4309181	-80.0069905
Shirl The Pearls	2407 Wylie  Avenue Pittsburgh, PA 15219	40.4477095	-79.9731313
Shogun Japanese Restaurant 	8 Tech  Drive Monroeville, PA 15146	40.4326139	-79.783238
Shooters	1173 Island Ave Mc Kees Rocks, PA 15136	40.4791383	-80.0678906
Shooti&#39;s Bar &amp; Grille	100 Boyce Park Plaza Pittsburgh, PA 15239		
Sidelines Bar &amp; Grill	621 Evergreen Avenue Pittsburgh, PA 15209	40.4854851	-79.9725011
Sidelines Beer House	518 Locust  Place Sewickley, PA 15143	40.5410184	-80.1803833
Sieb&#39;s Pub &amp; Restaurant	3382 Babcock Blvd Pittsburgh, PA 15237	40.5370345	-80.0210442
Sienna Mercato / Emporio / Mezzo / Il Tetto	942 Penn Avenue Pittsburgh, PA 15222	40.443983	-79.9964184
Sienna on the Square	22 Graeme Street Pittsburgh, PA 15222	40.441136	-80.0027218
Silk Elephant	1712 Murray Ave Pittsburgh, PA 15217	40.4375175	-79.9231221
Silkroad Gourmet Chinese Restaurant	5301 Grove Rd Pittsburgh, PA 15236	40.3586613	-80.0016524
Silky&#39;s Crow&#39;s Nest	5 19th (River Rd) Street Pittsburgh, PA 15215		
Silky&#39;s Pub	5135 Liberty Avenue Pittsburgh, PA 15224	40.4582515	-79.9422772
Silky&#39;s Sports Bar &amp; Grill	1731 Murray Ave Pittsburgh, PA 15217	40.437116	-79.9226226
Silvionis Casa Di Pasta	2125 Babcock Blvd Pittsburgh, PA 15209	40.5092331	-79.9914562
Simmie&#39;s Restaurant / Frankstown Fish Co.	8500 Frankstown  Avenue Pittsburgh, PA 15235	40.4570999	-79.8776694
Sir Pizza	2624 Brandt School  Road Wexford, PA 15090	40.6155836	-80.0929885
Sir Pizza	320 Sewickley-Oakmont  Road Pittsburgh, PA 15237	40.5385517	-80.0497771
Six Penn Kitchen	146 6th Street Pittsburgh, PA 15222	40.442799	-80.002503
Skyvue Restaurant	3230 Lebanon Church Rd West Mifflin, PA 15122	40.3506026	-79.9231447
Slapshots	2999 W Liberty Avenue Pittsburgh, PA 15216	40.3930675	-80.0366727
Slate Bistro	24 Donati Road Pittsburgh, PA 15241	40.338568	-80.050482
Slavonic Social Club	1025 Woodlawn Ave Braddock, PA 15104	40.3984847	-79.8626741
Slice On Broadway	115 Federal  Street Pittsburgh, PA 15212	40.4471507	-80.0064087
Slicks Capitol Bar &amp; Grill	101 Capital Ave Pittsburgh, PA 15226	40.4052662	-80.0184931
Sloan&#39;s Carousel Marina	200 Carousel Drive Bunola, PA 15020		
Sloppy Joe&#39;s Cafe	217 Shiloh St. Pittsburgh, PA 15211	40.430195	-80.0072447
Slovak American Club #831	147 7th Avenue Tarentum, PA 15084	40.600149	-79.760453
Slovenian Assn Of Center Pa	528 Thomas St Pittsburgh, PA 15239	40.475854	-79.754385
Smallman Galley	2016 Smallman  Street Pittsburgh, PA 15222	40.4519642	-79.9843602
Smallman Street Deli	1912 Murray Ave Pittsburgh, PA 15217	40.435556	-79.923256
Smiling Moose	1306 E Carson St Pittsburgh, PA 15203	40.4285915	-79.9849508
Smitty&#39;s Grill	3106 Chartiers Avenue Pittsburgh, PA 15204	40.4537519	-80.0612616
Smokey Bones Bar &amp; Fire Grill # 7634	1030 Pittsburgh Mills Boulevard Tarentum, PA 15084	40.5704487	-79.799651
Smokey Bones Bar &amp; Fire Grill #7526	6050 Robinson Center Drive Pittsburgh, PA 15205		
Smokey&#39;s Tavern	139 Howard  Street Pittsburgh, PA 15209	40.461577	-79.855632
Smokin&#39; Joe&#39;s Saloon	2001 E Carson St Pittsburgh, PA 15203	40.4287791	-79.9774281
SoHo Restaurant	203 Federal Street Pittsburgh, PA 15212	40.4483202	-80.0043176
Soba Lounge / UMI	5847 Ellsworth  Avenue Pittsburgh, PA 15232	40.4571033	-79.9296345
Social 	6425 Penn Avenue Pittsburgh, PA 15206	40.4571652	-79.9168342
Social House	123 7th Street Pittsburgh, PA 15222	40.4440719	-80.0003438
Sokol Club	2912 E Carson St Pittsburgh, PA 15203	40.4247173	-79.9638928
Someone Else&#39;s Bar	3841 Willow  Avenue Pittsburgh, PA 15234	40.365113	-80.0261797
Somma Pizza Restaurant &amp; Sports Bar	380 Cox Comb Hill Rd Verona, PA 15147	40.5291261	-79.791764
Sonny&#39;s Tavern	630 S Millvale  Avenue Pittsburgh, PA 15224	40.4579023	-79.9475577
Sonoma Grille	947 Penn Avenue Pittsburgh, PA 15222	40.4444445	-79.996451
Sons of Columbus Santa Maria Council 4	630 Miller Ave Clairton, PA 15025	40.2916389	-79.8834084
Sophie&#39;s Saloon	1918 Brownsville Rd Pittsburgh, PA 15210	40.395346	-79.9872298
Souper Bowl	910 5th Ave Pittsburgh, PA 15219	40.4385869	-79.9912575
South Hills Country Club	4305 Brownsville Rd Pittsburgh, PA 15236	40.3610899	-79.9854816
South Hills Country Club #10	4305 Brownsville Rd Pittsburgh, PA 15236	40.3610899	-79.9854816
South Hills Italian Club	1038 Brownsville Rd Pittsburgh, PA 15210	40.405507	-79.991493
South Park Grille	1 East Park  Drive Library, PA 15129	40.3261498	-79.9999081
Southside BBQ Company	75 S 17th St Pittsburgh, PA 15203	40.4293726	-79.981787
Spencer&#39;s Down Under	426 Lebanon Rd West Mifflin, PA 15122	40.370262	-79.9279356
Spice Island Tea House 	251 Atwood  Street Pittsburgh, PA 15213	40.440086	-79.955946
Spin Bartini / Element 	5744 Ellsworth  Avenue Pittsburgh, PA 15232	40.4555937	-79.9310507
Spirit	242 51st Street Pittsburgh, PA 15201	40.4783262	-79.9556973
